time,TOS01004379,TOS01004411,TOS01004521,TOS01004568,TOS01004571,TOS01004591,TOS01004621,TOS01004623,TOS01004625,TOS01004642,TOS01004659,TOS01004679,TOS01004702,TOS01004723,TOS01004731,TOS01004779,TOS01004782,TOS01004791,TOS01004811,TOS01004839,TOS01004875,TOS01004921,TOS01004941,TOS01004965,TOS01004967,TOS01004971,TOS01004981,TOS01005001,TOS01005005,TOS01005115,TOS01005131,TOS01005135,TOS01005151,TOS01005181,TOS01005191,TOS03004513,TOS03004515,TOS03004517,TOS03004519,TOS03004847,TOS03004851,TOS03004863,TOS03004871,TOS03005141
2023-11-01 21:30:00,0.568,10.219,0.994,0.051,3.113,19.956,0.547,0.116,2.625,4.104,41.631,33.008,0,0.35,0.668,4.241,3.245,5.541,55.526,2.427,11.037,0.275,60.045,1.491,0,1.362,0,67.145,0,0.607,0.322,0.182,0.567,69.214,76.529,0,0.135,0.146,0.483,2.997,1.989,7.255,0.716,0.626
2023-11-01 21:45:00,0.568,10.219,0.793,0.051,3.113,18.497,0.547,0.116,2.625,4.104,40.233,33.008,0,0.35,0.668,4.241,3.245,5.541,55.526,2.427,10.769,0.275,60.045,1.606,0,1.362,0,66.483,0,0.607,0.322,0.182,0.567,69.214,74.809,0,0.135,0.146,0.483,2.997,1.989,6.921,0.659,0.626
2023-11-01 22:00:00,0.568,9.762,0.793,0.051,3.113,17.131,0.547,0.116,2.625,3.917,38.835,33.008,0,0.35,0.668,4.241,3.027,5.541,55.526,2.427,10.769,0.275,59.02,1.26,0,1.362,0,65.82,0,0.607,0.322,0.182,0.567,68.13,74.809,0,0.135,0.12,0.456,2.906,1.899,6.921,0.659,0.626
2023-11-01 22:14:59,0.568,9.762,0.793,0.051,3.113,15.855,0.547,0.116,2.625,3.917,37.438,33.008,0,0.35,0.668,4.241,3.245,5.541,55.526,2.427,10.502,0.275,59.02,1.375,0,1.362,0,65.82,0,0.607,0.322,0.169,0.567,68.13,74.809,0,0.135,0.12,0.456,2.906,1.899,6.921,0.659,0.626
2023-11-01 22:30:00,0.568,9.762,0.793,0.051,3.113,15.239,0.547,0.116,2.625,3.917,36.043,31.608,0,0.35,0.668,4.241,3.027,5.541,55.526,2.427,10.234,0.275,59.02,1.491,0,1.362,0,65.158,0,0.607,0.322,0.169,0.567,68.13,74.809,0,0.135,0.12,0.456,2.906,1.899,6.921,0.659,0.626
2023-11-01 22:45:00,0.568,9.306,0.793,0.051,3.113,14.076,0.547,0.116,2.625,3.917,33.958,31.608,0,0.35,0.668,4.024,3.027,5.541,55.526,2.427,10.234,0.275,57.995,1.491,0,1.362,0,64.544,0,0.607,0.322,0.169,0.567,68.13,74.809,0,0.128,0.102,0.456,2.906,1.899,6.921,0.61,0.579
2023-11-01 23:00:00,0.568,8.852,0.793,0.051,3.113,12.969,0.547,0.116,2.625,3.917,32.575,31.608,0,0.35,0.668,4.241,3.027,5.541,55.526,2.427,9.967,0.275,57.995,1.26,0,1.362,0,63.93,0,0.607,0.3,0.169,0.567,68.13,74.809,0,0.135,0.083,0.456,2.906,1.899,6.921,0.61,0.579
2023-11-01 23:15:00,0.502,9.306,0.793,0.051,3.113,12.441,0.547,0.116,2.625,3.917,31.201,31.608,0,0.35,0.668,4.024,3.027,5.41,53.71,2.427,9.967,0.275,57.995,1.26,0,1.362,0,63.93,0,0.607,0.3,0.169,0.528,67.061,74.809,0,0.122,0.069,0.429,2.906,1.808,6.921,0.61,0.536
2023-11-01 23:30:00,0.502,9.306,0.793,0.048,3.113,11.407,0.547,0.116,2.625,3.917,29.842,30.208,0,0.275,0.668,4.024,3.027,5.41,55.526,2.427,9.7,0.275,57.14,1.26,0,1.362,0,63.316,0,0.607,0.3,0.156,0.49,67.061,73.127,0,0.122,0.069,0.429,2.816,1.808,6.756,0.61,0.494
2023-11-01 23:45:00,0.502,9.306,0.793,0.051,3.113,10.902,0.547,0.116,2.625,3.917,29.167,30.208,0,0.35,0.668,4.024,3.027,5.41,53.71,2.427,9.433,0.275,57.14,1.26,0,1.362,0,62.733,0,0.607,0.3,0.156,0.452,67.061,73.127,0,0.122,0.083,0.429,2.816,1.808,6.592,0.61,0.494
2023-11-02 00:00:00,0.502,9.306,0.793,0.051,2.872,10.422,0.547,0.116,2.434,3.917,27.843,28.81,0,0.35,0.668,4.024,3.027,5.41,52.109,2.427,9.433,0.275,57.14,1.26,0,1.362,0,62.151,0,0.607,0.3,0.156,0.452,65.992,73.127,0.05,0.122,0.069,0.429,2.816,1.808,6.592,0.61,0.494
2023-11-02 00:15:00,0.502,9.306,0.793,0.051,3.113,9.489,0.547,0.116,2.434,3.917,26.557,28.81,0,0.35,0.668,4.024,3.027,5.41,52.109,2.274,9.166,0.275,57.14,1.26,0,1.362,0,62.151,0,0.607,0.3,0.156,0.452,65.992,73.127,0.034,0.128,0.069,0.429,2.816,1.718,6.431,0.57,0.494
2023-11-02 00:30:00,0.502,8.852,0.793,0.051,2.872,9.037,0.547,0.116,2.434,3.917,25.924,27.416,0,0.275,0.668,4.024,3.027,5.41,50.509,2.274,9.166,0.275,57.14,1.26,0,1.362,0,61.568,0,0.607,0.28,0.156,0.452,65.992,73.127,0,0.122,0.069,0.402,2.816,1.718,6.431,0.57,0.494
2023-11-02 00:45:00,0.502,8.852,0.793,0.051,2.872,8.618,0.547,0.116,2.434,3.917,24.66,26.037,0,0.35,0.668,4.024,3.027,5.41,50.509,2.427,9.166,0.275,57.14,1.26,0,1.362,0,61.568,0,0.607,0.28,0.156,0.452,64.939,71.445,0,0.128,0.069,0.402,2.816,1.718,6.431,0.57,0.454
2023-11-02 01:00:00,0.502,8.852,0.793,0.051,2.872,8.2,0.547,0.116,2.434,3.917,24.03,24.7,0,0.35,0.668,4.024,3.027,5.41,50.509,2.427,9.166,0.275,57.14,1.26,0,1.362,0,61.005,0,0.607,0.28,0.156,0.452,64.939,71.445,0,0.128,0.069,0.372,2.816,1.718,6.431,0.57,0.454
2023-11-02 01:14:59,0.502,8.852,0.793,0.051,2.872,7.85,0.547,0.116,2.434,3.917,23.402,23.44,0,0.35,0.668,4.024,3.027,5.41,50.509,2.427,8.899,0.275,57.14,1.26,0,1.362,0,60.442,0,0.761,0.28,0.156,0.452,64.939,71.445,0,0.128,0.083,0.372,2.816,1.627,6.431,0.57,0.494
2023-11-02 01:30:00,0.502,8.852,0.793,0.051,2.872,7.5,0.547,0.116,2.434,3.917,22.146,23.44,0,0.35,0.639,4.024,3.027,5.41,50.509,2.427,8.899,0.275,57.14,1.26,0,1.362,0,60.442,0,0.607,0.28,0.169,0.452,63.887,71.445,0,0.135,0.083,0.372,2.816,1.718,6.431,0.57,0.494
2023-11-02 01:45:00,0.502,8.852,0.793,0.051,2.872,7.186,0.547,0.116,2.434,3.917,21.519,22.22,0,0.35,0.639,4.024,3.027,5.41,50.509,2.274,8.899,0.275,56.285,1.26,0,1.362,0,60.442,0,1.076,0.28,0.169,0.452,63.887,69.79,0.034,0.135,0.069,0.343,2.726,1.627,6.431,0.57,0.494
2023-11-02 02:00:00,0.502,8.852,0.793,0.051,2.872,7.186,0.547,0.116,2.434,3.917,20.892,21.011,0,0.35,0.639,4.024,3.027,5.41,48.908,2.427,8.899,0.23,56.285,1.26,0,1.362,0,59.879,0,0.761,0.28,0.156,0.452,63.887,69.79,0.034,0.142,0.083,0.372,2.726,1.627,6.431,0.57,0.454
2023-11-02 02:15:00,0.502,8.399,0.793,0.051,2.872,6.564,0.547,0.116,2.434,3.917,20.892,21.011,0,0.275,0.639,3.784,3.027,5.41,47.308,2.427,8.633,0.23,56.285,1.26,0,1.362,0,59.879,0,0.607,0.262,0.156,0.452,62.854,69.79,0.05,0.148,0.102,0.402,2.726,1.627,6.431,0.57,0.454
2023-11-02 02:30:00,0.502,8.399,0.793,0.051,2.872,6.256,0.547,0.116,2.434,3.917,20.264,19.804,0,0.35,0.639,3.784,3.027,5.41,46.502,2.427,8.633,0.23,56.285,1.26,0,1.362,0,59.328,0,0.607,0.262,0.156,0.452,62.854,69.79,0.034,0.155,0.102,0.429,2.726,1.627,6.431,0.57,0.454
2023-11-02 02:45:00,0.447,8.399,0.793,0.051,2.872,6.564,0.547,0.116,2.434,3.917,19.637,18.597,0,0.35,0.639,4.024,3.027,5.232,46.502,2.427,8.633,0.23,56.285,1.26,0,1.362,0,59.328,0,0.607,0.262,0.156,0.452,62.854,68.135,0.034,0.155,0.102,0.429,2.726,1.627,6.431,0.534,0.454
2023-11-02 03:00:00,0.447,8.399,0.793,0.051,2.872,6.256,0.547,0.116,2.434,3.917,19.009,18.597,0,0.35,0.639,3.784,3.027,5.232,46.502,2.427,8.633,0.23,55.642,1.26,0,1.362,0,59.328,0,0.607,0.262,0.156,0.452,61.821,68.135,0.034,0.148,0.102,0.429,2.726,1.627,6.431,0.534,0.414
2023-11-02 03:15:00,0.447,8.399,0.793,0.051,2.872,5.966,0.547,0.107,2.434,3.917,18.381,17.394,0,0.275,0.639,3.784,2.81,5.232,46.502,2.427,8.367,0.23,55.642,1.26,0,1.362,0,59.328,0,0.607,0.262,0.156,0.452,61.821,68.135,0.034,0.148,0.102,0.429,2.726,1.627,6.431,0.534,0.414
2023-11-02 03:30:00,0.447,8.399,0.793,0.051,2.872,5.966,0.547,0.107,2.434,3.71,17.754,17.394,0,0.125,0.639,3.784,2.81,5.232,44.084,2.274,8.367,0.23,55,1.26,0,1.362,0,58.778,0,0.607,0.262,0.156,0.452,61.821,68.135,0.034,0.155,0.102,0.429,2.726,1.552,6.431,0.534,0.454
2023-11-02 03:45:00,0.447,7.955,0.793,0.051,2.872,5.676,0.547,0.107,2.434,3.71,17.127,16.205,0,0.2,0.639,3.784,2.81,5.232,44.084,2.274,8.367,0.23,55,1.26,0,1.362,0,58.778,0,0.607,0.262,0.156,0.452,60.81,68.135,0.034,0.148,0.102,0.429,2.726,1.627,6.431,0.534,0.414
2023-11-02 04:00:00,0.447,7.955,0.793,0.051,2.872,5.676,0.547,0.107,2.434,3.71,17.127,16.205,0,0.2,0.639,3.784,2.81,5.232,44.084,2.274,8.367,0.23,54.446,1.26,0,1.362,0,58.778,0,0.607,0.262,0.156,0.452,60.81,66.501,0.034,0.148,0.102,0.429,2.637,1.552,6.431,0.534,0.414
2023-11-02 04:14:59,0.447,7.955,0.793,0.051,2.872,5.168,0.547,0.107,2.434,3.71,16.5,15.082,0,0.125,0.639,4.024,2.81,5.232,44.084,2.274,8.1,0.23,53.892,1.26,0,1.362,0,58.227,0,0.607,0.246,0.156,0.452,60.81,66.501,0.034,0.148,0.102,0.429,2.637,1.552,6.111,0.534,0.376
2023-11-02 04:30:00,0.447,7.955,0.793,0.051,2.872,5.168,0.547,0.107,2.434,3.71,15.873,15.082,0,0.125,0.639,3.784,2.81,5.232,44.084,2.274,8.1,0.23,53.892,1.26,0,1.362,0,58.227,0,0.607,0.246,0.156,0.452,60.81,66.501,0.034,0.148,0.102,0.429,2.637,1.552,6.111,0.534,0.414
2023-11-02 04:45:00,0.447,7.955,0.793,0.051,2.872,5.168,0.547,0.107,2.434,3.71,15.246,14.2,0,0.275,0.639,4.024,2.81,5.232,43.295,2.274,8.1,0.23,53.276,1.26,0,1.362,0,57.684,0,0.607,0.246,0.156,0.452,59.8,66.501,0.034,0.155,0.12,0.429,2.637,1.552,6.111,0.534,0.376
2023-11-02 05:00:00,0.447,7.955,0.712,0.051,2.872,5.168,0.69,0.107,2.434,3.71,15.246,14.2,0,0.2,0.639,4.024,2.81,5.232,41.716,2.427,8.1,0.23,53.276,1.26,0,1.362,0,57.14,0,0.607,0.246,0.156,0.452,59.8,64.868,0.034,0.155,0.12,0.429,2.637,1.552,6.111,0.534,0.376
2023-11-02 05:15:00,0.447,7.511,0.712,0.051,2.872,4.928,0.547,0.107,2.434,3.483,14.62,13.588,0,0.35,0.639,3.784,2.81,5.232,40.927,2.274,8.1,0.23,52.66,1.26,0,1.362,0,56.597,0,0.607,0.246,0.156,0.528,59.8,64.868,0.034,0.155,0.102,0.429,2.637,1.552,5.952,0.504,0.376
2023-11-02 05:30:00,0.447,7.511,0.712,0.051,2.872,4.221,0.547,0.107,2.434,3.483,14.62,13.588,0,0.275,0.639,4.024,2.81,5.232,40.927,2.274,7.834,0.23,51.984,1.26,0,1.362,0,56.597,0,0.761,0.246,0.156,0.452,59.8,64.868,0.034,0.155,0.12,0.456,2.548,1.552,5.952,0.504,0.376
2023-11-02 05:45:00,0.447,7.511,0.712,0.051,2.872,4.687,0.547,0.107,2.434,3.483,13.993,13.588,0,0.275,0.639,3.784,2.81,4.96,40.927,2.427,7.834,0.23,51.309,1.26,0,1.362,0,56.058,0,0.607,0.246,0.142,0.452,58.816,64.868,0.034,0.155,0.102,0.429,2.637,1.477,5.952,0.504,0.338
2023-11-02 06:00:00,0.447,7.511,0.712,0.051,2.872,4.687,0.594,0.107,2.434,3.483,13.993,13,0,0.275,0.639,3.784,2.81,4.96,38.789,2.427,7.834,0.23,50.566,1.26,0,1.362,0,55.52,0,0.607,0.246,0.142,0.452,58.816,64.868,0.05,0.155,0.12,0.429,2.637,1.477,5.952,0.504,0.338
2023-11-02 06:15:00,0.447,7.511,0.712,0.051,2.872,4.928,0.547,0.107,2.434,3.483,13.993,13,0,0.35,0.639,3.544,2.81,4.96,34.513,2.427,7.834,0.23,50.566,1.26,0,1.362,0,54.981,0,0.607,0.246,0.142,0.452,58.816,64.868,0.05,0.155,0.12,0.429,2.637,1.477,5.952,0.504,0.338
2023-11-02 06:30:00,0.447,7.511,0.712,0.051,2.872,4.454,0.547,0.107,2.434,3.483,13.368,12.418,0,0.35,0.639,3.784,2.81,4.96,34.513,2.427,7.834,0.23,48.992,1.26,0,1.362,0,54.445,0,0.607,0.23,0.142,0.452,58.816,63.257,0.05,0.155,0.146,0.429,2.548,1.477,5.952,0.504,0.338
2023-11-02 06:45:00,0.4,7.098,0.712,0.051,2.872,4.221,0.547,0.107,2.434,3.483,12.743,12.418,0,0.35,0.639,3.784,2.81,4.96,34.513,2.427,7.568,0.23,48.992,1.26,0,1.362,0,53.908,0,0.607,0.23,0.142,0.452,57.831,63.257,0.05,0.155,0.146,0.456,2.548,1.477,5.952,0.504,0.338
2023-11-02 07:00:00,0.4,7.098,0.712,0.051,2.872,3.993,0.547,0.107,2.244,3.483,12.743,12.418,0,0.35,0.639,3.784,2.81,4.96,34.513,2.427,7.568,0.23,48.162,1.26,0,1.362,0,52.837,0,0.607,0.23,0.142,0.452,57.831,63.257,0.065,0.155,0.146,0.429,2.548,1.477,5.952,0.504,0.338
2023-11-02 07:14:59,0.4,7.098,0.712,0.051,2.872,3.765,0.547,0.107,2.244,3.483,12.743,11.838,0,0.35,0.639,4.024,2.81,4.96,34.513,2.582,7.568,0.23,47.218,1.26,0,1.362,0,52.302,0,0.607,0.23,0.142,0.452,57.831,63.257,0.079,0.162,0.146,0.429,2.548,1.477,5.952,0.504,0.303
2023-11-02 07:30:00,0.4,7.511,0.712,0.051,2.872,3.765,0.547,0.107,2.244,3.483,12.743,11.838,0,0.35,0.639,4.024,2.673,4.96,34.513,2.427,7.568,0.23,46.274,1.26,0,1.362,0,51.767,0,0.607,0.23,0.156,0.452,56.903,63.257,0.079,0.155,0.146,0.429,2.548,1.401,5.952,0.504,0.303
2023-11-02 07:45:00,0.4,7.955,0.712,0.051,2.872,3.548,0.547,0.107,2.244,3.237,12.121,11.838,0,0.425,0.639,3.784,2.673,4.96,34.513,2.427,7.568,0.275,45.178,1.26,0,1.362,0,50.698,0,0.607,0.23,0.156,0.452,56.903,61.645,0.079,0.155,0.146,0.429,2.548,1.401,5.952,0.504,0.338
2023-11-02 08:00:00,0.4,7.511,0.712,0.051,2.872,3.548,0.547,0.107,2.244,2.974,12.121,11.838,0,0.275,0.639,3.784,2.673,4.96,30.404,2.427,7.303,0.275,44.081,1.26,0,1.362,0,50.164,0,0.761,0.23,0.156,0.452,56.903,61.645,0.079,0.155,0.146,0.429,2.548,1.401,5.952,0.504,0.338
2023-11-02 08:15:00,0.4,7.511,0.712,0.056,2.872,3.548,0.547,0.107,2.244,2.974,12.121,11.258,0,0.275,0.639,3.784,2.673,4.96,28.433,2.427,7.303,0.275,42.783,1.26,0,1.362,0,49.63,0,0.918,0.23,0.156,0.452,55.975,61.645,0.079,0.148,0.146,0.429,2.548,1.401,5.952,0.504,0.338
2023-11-02 08:30:00,0.4,7.098,0.793,0.058,2.872,3.548,0.547,0.107,2.244,2.974,12.121,11.258,0,0.275,0.59,3.544,2.673,4.96,28.433,2.582,7.303,0.275,42.783,1.26,0,1.362,0,49.097,0,0.761,0.23,0.156,0.452,55.975,61.645,0.079,0.155,0.146,0.429,2.548,1.401,5.952,0.504,0.338
2023-11-02 08:45:00,0.4,7.098,0.793,0.058,2.872,3.331,0.547,0.107,2.244,3.237,12.121,11.258,0,0.275,0.59,3.544,2.673,4.96,30.404,2.582,7.303,0.275,41.485,1.26,0,1.362,0,48.029,0,0.607,0.23,0.156,0.452,55.047,60.06,0.079,0.155,0.146,0.429,2.548,1.401,5.952,0.504,0.338
2023-11-02 09:00:00,0.4,7.098,0.793,0.058,2.872,3.14,0.547,0.107,2.244,3.237,11.5,11.258,0,0.275,0.613,3.784,2.673,4.642,30.404,2.582,7.303,0.275,41.485,1.491,0,1.362,0,47.496,0,0.607,0.23,0.156,0.452,55.047,60.06,0.079,0.155,0.146,0.429,2.548,1.401,5.952,0.504,0.338
2023-11-02 09:15:00,0.4,7.098,0.793,0.058,2.872,3.331,0.547,0.107,2.244,2.974,11.5,10.679,0,0.275,0.613,3.544,2.673,4.642,28.433,2.582,7.303,0.275,40.012,1.26,0,1.362,0,46.429,0,0.607,0.214,0.156,0.452,55.047,60.06,0.065,0.155,0.146,0.429,2.548,1.477,5.952,0.504,0.303
2023-11-02 09:30:00,0.4,7.098,0.793,0.058,2.872,3.548,0.547,0.107,2.244,2.974,11.5,10.679,0,0.275,0.613,3.544,2.673,4.642,24.491,2.582,7.303,0.275,38.539,1.26,0,1.362,0,45.895,0,0.607,0.214,0.142,0.452,54.119,60.06,0.079,0.155,0.172,0.429,2.548,1.477,5.798,0.504,0.338
2023-11-02 09:45:00,0.4,7.098,0.793,0.053,2.872,3.331,0.547,0.107,2.244,3.237,11.5,10.679,0,0.275,0.613,3.544,2.673,4.642,23.241,2.582,7.038,0.275,38.539,1.606,0,1.362,0,45.362,0,0.607,0.214,0.156,0.452,54.119,58.476,0.079,0.155,0.172,0.429,2.548,1.477,5.952,0.504,0.338
2023-11-02 10:00:00,0.4,7.098,0.793,0.051,2.872,3.331,0.547,0.107,2.244,2.687,11.5,10.679,0,0.275,0.613,3.544,2.673,4.642,23.241,2.582,7.038,0.275,37.219,1.606,0,1.362,0,44.295,0,0.761,0.214,0.156,0.452,53.297,58.476,0.079,0.155,0.172,0.429,2.548,1.552,5.798,0.504,0.338
2023-11-02 10:14:59,0.4,6.684,0.793,0.051,2.872,3.548,0.547,0.107,2.244,2.974,10.885,10.099,0,0.275,0.613,3.544,2.673,4.642,23.241,2.582,7.038,0.275,35.9,1.606,0,1.362,0,43.762,0,0.761,0.214,0.156,0.414,53.297,58.476,0.079,0.148,0.172,0.429,2.548,1.477,5.952,0.504,0.338
2023-11-02 10:30:00,0.4,6.684,0.793,0.053,2.872,3.548,0.547,0.107,2.244,3.237,10.885,10.099,0,0.275,0.613,3.544,2.673,4.642,23.241,2.582,7.038,0.275,35.9,1.606,0,1.362,0,42.696,0,0.462,0.214,0.156,0.414,52.474,56.932,0.079,0.148,0.172,0.429,2.548,1.477,5.952,0.504,0.338
2023-11-02 10:45:00,0.4,6.684,0.793,0.058,2.872,3.765,0.547,0.107,2.244,3.237,10.885,10.099,0,0.275,0.613,3.544,2.673,4.642,23.241,2.582,7.038,0.275,34.635,1.606,0,1.362,0,42.696,0,0.462,0.214,0.142,0.414,52.474,56.932,0.079,0.148,0.172,0.429,2.548,1.552,5.952,0.504,0.303
2023-11-02 11:00:00,0.4,6.684,0.712,0.056,2.872,3.765,0.547,0.107,2.244,3.237,10.885,10.099,0,0.275,0.613,3.544,2.673,4.642,23.241,2.582,7.038,0.275,34.635,1.606,0,1.362,0,41.631,0,0.462,0.214,0.156,0.414,51.676,56.932,0.065,0.148,0.172,0.456,2.548,1.477,5.952,0.504,0.303
2023-11-02 11:15:00,0.359,6.684,0.712,0.053,2.872,3.548,0.5,0.107,2.244,3.237,10.27,10.099,0,0.275,0.613,3.544,2.537,4.642,23.241,2.582,7.038,0.275,33.369,1.606,0,1.362,0,40.567,0,0.34,0.214,0.156,0.414,50.879,55.389,0.065,0.142,0.172,0.456,2.637,1.552,5.952,0.504,0.338
2023-11-02 11:30:00,0.359,6.684,0.712,0.056,2.872,3.331,0.547,0.107,2.244,3.237,10.27,10.099,0,0.275,0.59,3.544,2.537,4.642,23.241,2.582,7.038,0.23,32.111,1.606,0,1.362,0,40.036,0,0.259,0.214,0.156,0.414,50.879,55.389,0.065,0.142,0.146,0.456,2.637,1.552,5.952,0.504,0.338
2023-11-02 11:45:00,0.359,6.684,0.712,0.053,2.872,3.14,0.5,0.107,2.244,3.237,10.27,9.52,0,0.275,0.59,3.544,2.537,4.642,23.241,2.582,7.038,0.23,32.111,1.606,0,1.362,0,39.504,0,0.34,0.214,0.142,0.377,50.102,55.389,0.05,0.148,0.146,0.429,2.637,1.552,5.952,0.504,0.268
2023-11-02 12:00:00,0.359,6.684,0.712,0.056,2.872,3.548,0.547,0.107,2.244,2.687,10.27,9.52,0,0.275,0.59,3.544,2.537,4.642,23.241,2.582,7.038,0.23,30.852,1.606,0,1.362,0,38.444,0,0.209,0.199,0.142,0.307,50.102,53.906,0.05,0.148,0.12,0.429,2.548,1.552,5.952,0.476,0.268
2023-11-02 12:15:00,0.359,6.684,0.712,0.058,2.872,3.331,0.5,0.107,2.244,2.687,10.27,9.52,0,0.275,0.59,3.544,2.537,4.642,23.241,2.582,7.038,0.23,30.852,1.606,0,1.362,0,37.914,0,0.259,0.199,0.142,0.307,49.324,53.906,0.034,0.142,0.12,0.429,2.548,1.552,5.952,0.476,0.303
2023-11-02 12:30:00,0.359,6.684,0.712,0.058,2.872,3.14,0.5,0.107,2.244,2.687,10.27,9.52,0,0.275,0.59,3.544,2.537,4.126,23.241,2.582,7.038,0.23,30.852,1.606,0,1.362,0,37.385,0,0.259,0.199,0.142,0.307,48.648,52.422,0.05,0.142,0.12,0.372,2.548,1.627,5.798,0.476,0.268
2023-11-02 12:45:00,0.359,6.684,0.712,0.058,2.872,2.95,0.5,0.107,2.244,2.687,10.27,9.52,0,0.275,0.59,3.544,2.537,4.126,21.991,2.582,7.038,0.23,29.596,1.491,0,1.362,0,36.333,0,0.259,0.199,0.142,0.342,48.648,52.422,0.034,0.148,0.12,0.372,2.548,1.627,5.798,0.504,0.268
2023-11-02 13:00:00,0.359,6.684,0.712,0.058,2.872,3.14,0.5,0.107,2.244,0,10.27,8.94,0,0.275,0.59,3.544,2.537,4.126,19.49,2.582,7.038,0.23,29.596,1.375,0,1.362,0,36.333,0,0.259,0.199,0.142,0.307,47.973,52.422,0.034,0.142,0.12,0.372,2.548,1.627,5.798,0.504,0.268
2023-11-02 13:14:59,0.359,6.684,0.712,0.058,2.872,3.14,0.5,0.107,2.244,2.687,10.27,8.94,0,0.275,0.59,3.544,2.537,3.909,19.49,2.582,7.038,0.23,28.34,1.375,0,1.362,0,35.807,0,0.259,0.199,0.142,0.307,47.592,51.053,0.034,0.142,0.12,0.372,2.459,1.627,5.798,0.476,0.268
2023-11-02 13:30:00,0.359,6.343,0.712,0.058,2.631,2.95,0.5,0.101,2.244,0,10.27,8.94,0,0.275,0.59,3.544,2.537,3.909,19.49,2.427,7.038,0.23,27.085,1.491,0,1.362,0,35.286,0,0.178,0.199,0.142,0.307,47.592,51.053,0.034,0.142,0.102,0.402,2.548,1.718,6.269,0.504,0.233
2023-11-02 13:45:00,0.359,5.726,0.712,0.058,2.406,2.95,0.5,0.101,2.244,0,10.27,8.94,0,0.275,0.59,3.544,2.4,3.909,19.49,2.582,7.038,0.23,27.085,1.491,0,1.362,0,34.765,0,0.34,0.184,0.142,0.307,47.21,49.684,0.05,0.148,0.102,0.402,2.548,1.718,6.431,0.476,0.268
2023-11-02 14:00:00,0.359,4.285,0.712,0.058,2.406,2.95,0.5,0.101,2.244,0,10.27,8.94,0,0.2,0.59,3.544,2.537,3.909,19.49,2.741,7.038,0.23,25.83,1.26,0,1.362,0,34.244,0,0.209,0.184,0.142,0.307,47.21,49.684,0.05,0.135,0.102,0.402,2.637,1.808,6.111,0.476,0.268
2023-11-02 14:15:00,0.359,6.002,0.712,0.058,2.406,3.14,0.5,0.101,2.244,0,10.27,8.94,0,0.2,0.59,3.544,2.537,3.909,19.49,2.741,7.038,0.23,24.576,1.26,0,1.362,0,33.732,0,0.259,0.184,0.142,0.307,46.785,49.684,0.05,0.135,0.12,0.402,2.548,1.808,6.111,0.476,0.233
2023-11-02 14:30:00,0.359,6.343,0.712,0.053,2.406,3.14,0.5,0.107,2.244,0,10.27,8.94,0,0.275,0.59,3.784,2.537,3.909,19.49,2.741,7.303,0.23,24.576,1.26,0,1.362,0,32.707,0,0.209,0.169,0.129,0.307,46.36,48.458,0.05,0.142,0.12,0.343,2.548,1.808,5.952,0.476,0.233
2023-11-02 14:45:00,0.359,6.684,0.712,0.058,2.18,3.14,0.5,0.107,2.244,0,9.656,8.94,0,0.275,0.59,3.784,2.537,3.711,17.75,2.904,7.303,0.23,24.576,1.26,0,1.362,0,32.207,0,0.209,0.184,0.129,0.307,46.36,48.458,0.034,0.142,0.12,0.343,2.548,1.808,5.798,0.476,0.233
2023-11-02 15:00:00,0.359,7.098,0.712,0.058,2.18,2.95,0.5,0.107,2.244,0,9.656,8.94,0,0.275,0.59,3.784,2.537,3.711,17.75,2.904,7.303,0.23,23.321,1.375,0,1.362,0,31.708,0,0.209,0.184,0.129,0.307,45.818,47.232,0.05,0.142,0.12,0.343,2.459,1.808,5.798,0.451,0.198
2023-11-02 15:15:00,0.359,6.684,0.712,0.058,2.406,2.821,0.5,0.107,2.244,0,9.656,8.94,0,0.2,0.59,3.784,2.537,3.711,17.75,3.07,7.303,0.188,24.576,1.26,0,1.362,0,31.208,0,0.155,0.169,0.116,0.307,45.276,47.232,0.05,0.148,0.102,0.343,2.459,1.808,5.798,0.451,0.233
2023-11-02 15:30:00,0.359,6.684,0.712,0.058,2.18,2.693,0.5,0.107,2.244,0,9.656,8.361,0,0.2,0.59,3.784,2.4,3.711,16.88,3.238,7.303,0.23,23.321,1.26,0,1.362,0,30.728,0,0.155,0.169,0.116,0.275,45.276,46.02,0.05,0.148,0.083,0.343,2.37,1.627,5.798,0.451,0.198
2023-11-02 15:45:00,0.359,6.343,0.712,0.058,2.18,2.821,0.5,0.107,2.244,0,9.041,8.361,0,0.275,0.59,3.784,2.208,3.527,16.88,3.407,7.303,0.23,23.321,1.161,0,1.362,0,30.728,0,0.209,0.169,0.116,0.275,44.454,46.02,0.05,0.148,0.12,0.343,2.459,1.627,5.798,0.476,0.198
2023-11-02 16:00:00,0.359,6.343,0.712,0.058,2.18,2.693,0.5,0.107,2.244,0,9.041,8.361,0,0.275,0.59,3.784,2.537,3.527,17.75,4.093,7.303,0.188,22.069,1.26,0,1.304,0,29.769,0,0.155,0.169,0.129,0.307,44.454,46.02,0.05,0.148,0.102,0.343,2.37,1.627,5.952,0.476,0.233
